Id,WeekId
5acd5a33-0d9a-4121-a4af-25fdf5a1e607,26d3892d-d17e-4110-b92b-21d4c90e046e
6332aef1-9506-445c-b938-edd010e905b5,26d3892d-d17e-4110-b92b-21d4c90e046e
5f4b5b1b-fbec-40d3-9770-2a730a96bf2d,26d3892d-d17e-4110-b92b-21d4c90e046e
b9b08030-8851-4177-986a-81b9a6fcdd24,26d3892d-d17e-4110-b92b-21d4c90e046e
4d077005-fce5-4737-a9b2-9e60528be1e7,26d3892d-d17e-4110-b92b-21d4c90e046e
c68bdc0e-f092-4236-a838-78201e365e60,26d3892d-d17e-4110-b92b-21d4c90e046e
a0dd2eac-9075-45ee-9895-b6d88024c806,26d3892d-d17e-4110-b92b-21d4c90e046e
725d134e-f5fd-4ebf-a265-55e7bb330442,26d3892d-d17e-4110-b92b-21d4c90e046e
8acef092-d3ff-41f4-b6f6-6bb42816a4e3,26d3892d-d17e-4110-b92b-21d4c90e046e
82953cc8-e9cf-4f66-834a-1a186090a6cc,26d3892d-d17e-4110-b92b-21d4c90e046e
81ce8825-2e4c-48f3-acfc-d3f0612a7f35,26d3892d-d17e-4110-b92b-21d4c90e046e
be626b8d-c0c2-412f-8207-64d3d58a05be,26d3892d-d17e-4110-b92b-21d4c90e046e
87e7d900-3660-4bcb-9a91-e85a8ee6a0f7,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
79ad81fe-ac3f-46df-825f-4d40f500e45e,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
85a761de-f102-4c86-aed6-a2f2508cad55,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
f8de915c-1b0e-4909-973d-a986af9ac055,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
faf3aedd-e97d-4ece-8a83-6877a687100f,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
902e3456-f10e-40fd-8c12-acdfc67a3288,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
05d4a288-f11f-4863-a4b4-4a199a970fb4,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
2c144e00-e152-4ce9-b059-004c8290d608,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
1e284a9e-a50a-438e-be6b-57209de42661,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
3f5b0d76-9c35-4ff8-aab1-d78d17737bf2,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
d3348ab9-7ca0-45fe-a241-8c32bb73709a,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
088e7ef4-e0f7-4a8a-8118-7eb86cd02c3f,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
3a00e41b-b74a-4729-a116-35fe8ee580e6,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
a5d82962-8483-46a5-94da-e430b90c77ad,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
71f38020-9d2c-4865-83d3-3ba1fa6abf22,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
298b1f26-d021-4175-a614-63557611fcf4,2ffc1cc8-8bd8-4119-9624-47ebc8094dde
59ccfb59-15f0-460e-8ee0-e746629606d7,7f028994-cb35-4c02-8ce2-5f514410a6cc
b55a22f2-e621-47ac-9164-764405fa9e44,7f028994-cb35-4c02-8ce2-5f514410a6cc
f05c7a57-a0f8-463a-b78a-cea23bbfddd1,7f028994-cb35-4c02-8ce2-5f514410a6cc
74c82f75-b4a0-4ee8-803f-db3d3cd6ec16,7f028994-cb35-4c02-8ce2-5f514410a6cc
2e5b9ff9-83e7-484e-b854-8ff9e59eb9bf,7f028994-cb35-4c02-8ce2-5f514410a6cc
44f101f2-f284-45f6-bc29-242c2e7f96de,7f028994-cb35-4c02-8ce2-5f514410a6cc
059d2ebc-d0ec-4fb8-b50c-d9cee2d21a55,7f028994-cb35-4c02-8ce2-5f514410a6cc
bc23a11b-2831-4a57-8c03-362e1bfabb9c,7f028994-cb35-4c02-8ce2-5f514410a6cc
9b04d171-a67f-4931-a80d-4865abd43b8e,7f028994-cb35-4c02-8ce2-5f514410a6cc
a714b537-b85d-48bf-bf54-5c93e55b50d5,7f028994-cb35-4c02-8ce2-5f514410a6cc
ca17780f-8e6e-46d8-8a29-fbb22ed17dc0,7f028994-cb35-4c02-8ce2-5f514410a6cc
d1cffe5d-4fd3-4633-8e1d-4e96c3f82c07,7f028994-cb35-4c02-8ce2-5f514410a6cc
b052a251-1a09-41f2-bfbd-50652f20954b,7f028994-cb35-4c02-8ce2-5f514410a6cc
0d5115dc-7b66-4b8a-a3c3-7e8eb5984760,7f028994-cb35-4c02-8ce2-5f514410a6cc
cc2a0bf0-e3c2-46f7-a5cc-8628c3a4be57,7f028994-cb35-4c02-8ce2-5f514410a6cc
300aa2f4-3cc8-4c25-93d8-c6a2d8261d11,7f028994-cb35-4c02-8ce2-5f514410a6cc
b36a2d88-1807-4da9-b8fa-0363bea3a7dc,7ba4f060-e7bc-4aa3-8574-e167b4c8712e
3ee586c8-8101-4888-9fbf-0ebc93f99ea6,73ac012e-8eea-48d8-b40f-9fabca024d68
33e534ae-b808-45fe-8306-dffcd3b5be8b,28e66e25-251d-4abf-ae49-d4578c165447
10e6133b-0bd1-4e25-afe9-e73212e94fa3,73ac012e-8eea-48d8-b40f-9fabca024d68
108df94c-1440-4b09-a51a-66b8dbd28609,73ac012e-8eea-48d8-b40f-9fabca024d68
cabb2fec-a9c4-4e4c-910c-8ae380ecd95e,73ac012e-8eea-48d8-b40f-9fabca024d68
07b1f89c-5f33-41b3-aaca-e3d5eede5a27,73ac012e-8eea-48d8-b40f-9fabca024d68
2bcf11fe-27dd-47e4-990c-10e9f3e3790d,73ac012e-8eea-48d8-b40f-9fabca024d68
38152fcf-50b8-4bf7-ad01-f4a5b93decbb,73ac012e-8eea-48d8-b40f-9fabca024d68
bb4aa2b5-61c8-4d1e-ac51-5a4d0870ff6a,73ac012e-8eea-48d8-b40f-9fabca024d68
bc68dfa7-d2f1-460c-9fd2-f8524e941060,73ac012e-8eea-48d8-b40f-9fabca024d68
aa59dcc7-0101-42d0-a431-f5d1e58efebc,73ac012e-8eea-48d8-b40f-9fabca024d68
5c182448-4844-4678-a9a3-6b9d70a0ff46,73ac012e-8eea-48d8-b40f-9fabca024d68
92774ee5-2ee4-4f2e-9264-2406a1a35d20,73ac012e-8eea-48d8-b40f-9fabca024d68
c30b65ba-1fe9-472b-9a2f-57f9e05498f7,d12fc4ef-d944-42c9-9854-94f52554b8fe
e8be5602-d80a-4278-b3a2-9425f93b521b,28e66e25-251d-4abf-ae49-d4578c165447
a4a9ddf2-2813-4bcb-88eb-10dbe81eb03c,28e66e25-251d-4abf-ae49-d4578c165447
81c7dd76-416c-4227-9938-06c73f0159a6,fbb56ea2-0f3d-4fcb-b84e-51c00ff86cdc
5720a070-8593-4dd3-a69e-4b63bf600900,28e66e25-251d-4abf-ae49-d4578c165447
d6574bea-808b-4404-9c44-41c139f1ba53,d12fc4ef-d944-42c9-9854-94f52554b8fe
5dfd52a7-76ad-459c-9b64-02b957fd178a,d12fc4ef-d944-42c9-9854-94f52554b8fe
0e16a1da-966a-436e-9d7d-ba8bc1e09102,73ac012e-8eea-48d8-b40f-9fabca024d68
950fa651-ad30-4747-948e-aa5da83a4cb6,73ac012e-8eea-48d8-b40f-9fabca024d68
c29ed02e-181a-4de5-a2b3-ce4f2825554f,73ac012e-8eea-48d8-b40f-9fabca024d68
0d6911f9-dd01-4fa9-aed5-c2f644db4776,73ac012e-8eea-48d8-b40f-9fabca024d68
6b5c916b-2796-4237-89df-159160e4bbee,73ac012e-8eea-48d8-b40f-9fabca024d68
7db7f998-bf35-4c80-85f5-823fd3dd2aa3,73ac012e-8eea-48d8-b40f-9fabca024d68
43f1d979-b0b0-4770-abd5-e39d8007a760,73ac012e-8eea-48d8-b40f-9fabca024d68
a3278bda-1336-4703-8359-c71e1712c2c3,73ac012e-8eea-48d8-b40f-9fabca024d68
bbe97c85-2d4f-4e41-802e-0efe895f0e3a,73ac012e-8eea-48d8-b40f-9fabca024d68
b718b042-64ed-46bf-ac4b-71efdf116539,73ac012e-8eea-48d8-b40f-9fabca024d68
11b5c762-bdd5-4991-9850-9a0591616579,73ac012e-8eea-48d8-b40f-9fabca024d68
af66e9a7-17eb-4600-bbd8-19d7a376aeb4,73ac012e-8eea-48d8-b40f-9fabca024d68
fb6bcaf7-e580-4f7d-b638-7a2b4ff7f03a,73ac012e-8eea-48d8-b40f-9fabca024d68
2316c23d-9491-4365-bfe8-39254492d702,73ac012e-8eea-48d8-b40f-9fabca024d68
3088257f-d2ed-4df8-a23a-62584438da4d,73ac012e-8eea-48d8-b40f-9fabca024d68
59fc44b0-1974-41a5-8fec-b455acd92c69,73ac012e-8eea-48d8-b40f-9fabca024d68
